CustomerID,PersonID,StoreID,TerritoryID,AccountNumber,rowguid,ModifiedDate
24629,13959,NULL,4,AW00024629,458315A0-2576-44C8-B79A-35C0048E239D,15:07.3
24630,19211,NULL,6,AW00024630,36384856-E7D6-4D69-85CA-174164FFB961,15:07.3
24631,13037,NULL,4,AW00024631,BCDC4685-7362-4AF7-95C3-9CE2CC9D5686,15:07.3
24632,8360,NULL,1,AW00024632,A009B6C3-47D3-4486-BC34-2196F81CB8D8,15:07.3
24633,14925,NULL,1,AW00024633,80793FC3-4B9D-4580-A0CB-54EC3A9C40AA,15:07.3
24634,20775,NULL,1,AW00024634,68FE0BC1-8533-4E1A-AAFD-81D5ADA578D2,15:07.3
24635,3298,NULL,4,AW00024635,A1983876-9023-49C1-BECA-336A22E6EEFC,15:07.3
24636,3639,NULL,1,AW00024636,9D5AC5CF-33DB-4310-8013-1C65A9E6B3AF,15:07.3
24637,5953,NULL,6,AW00024637,414BF5B1-AF3D-4E22-8D36-43B45BD9E81C,15:07.3
24638,10604,NULL,4,AW00024638,1C2F0678-925E-4114-B14C-09F96B5FB050,15:07.3
24639,4700,NULL,6,AW00024639,8BC394FC-778C-4013-B8BB-C8DCC92C1A63,15:07.3
24640,2419,NULL,4,AW00024640,6734BB16-BE6E-4D47-B5CE-941623D6826B,15:07.3
24641,12625,NULL,4,AW00024641,1BE36754-80EC-4789-BED3-82F0DAC33FA7,15:07.3
24642,13660,NULL,1,AW00024642,135792FC-CA5E-4810-A35C-E8C8441840B7,15:07.3
24643,9749,NULL,4,AW00024643,B2A623AF-0E4F-4810-AF72-231D0F10B85A,15:07.3
24644,17750,NULL,4,AW00024644,26D9FDB7-E620-4A9D-82CE-C098F3876C0D,15:07.3
24645,15089,NULL,1,AW00024645,9AF9BBE2-AB19-4888-A614-A89865FBE1E6,15:07.3
24646,15098,NULL,6,AW00024646,63072DD4-7390-4787-9714-3AD82467563B,15:07.3
24647,5656,NULL,6,AW00024647,3B627588-2029-451E-8DA7-EE954BD0DC62,15:07.3
24648,10497,NULL,4,AW00024648,5FAF0A06-4DD6-4CB9-A83E-A0DDBF8B111C,15:07.3
24649,5497,NULL,6,AW00024649,61201D95-8D01-467F-8925-7C89AE9FB569,15:07.3
24650,10317,NULL,4,AW00024650,FD89D46C-27BF-4175-AE51-08B537C9193D,15:07.3
24651,12972,NULL,1,AW00024651,8A06D3E9-1A50-4D5B-9724-C3B6E9AD3B52,15:07.3
24652,5106,NULL,1,AW00024652,195803A3-867B-4B7B-9310-FD5FD0C36C44,15:07.3
24653,19430,NULL,1,AW00024653,644EE161-D494-4F18-9896-E019C1A2853C,15:07.3
24654,7792,NULL,4,AW00024654,3809A07B-469F-4C22-860F-CFC1C4CAE159,15:07.3
24655,3576,NULL,4,AW00024655,ECAE8C46-D73A-49C0-AFCB-A942E44A5A91,15:07.3
24656,11047,NULL,4,AW00024656,DAC23F8C-7630-42EA-98CE-5C111C9666B4,15:07.3
24657,20161,NULL,1,AW00024657,DAD23872-99E3-4553-A482-F2F2787C3BBE,15:07.3
24658,10065,NULL,1,AW00024658,C03D41C1-0D18-4119-ADA1-17106B1532EC,15:07.3
24659,10674,NULL,6,AW00024659,E8F1FF71-4139-47F7-88ED-10E2944ED4B3,15:07.3
24660,3665,NULL,4,AW00024660,2F64611A-EE17-41CE-B743-3BFE375D5FFC,15:07.3
24661,12317,NULL,6,AW00024661,FA2091DC-2D21-42C8-A441-65DFC9AB3172,15:07.3
24662,7686,NULL,4,AW00024662,6E0C276A-CCE3-4066-8B1C-B4DC03637091,15:07.3
24663,9652,NULL,6,AW00024663,F83F2C2F-C2F1-45AB-9DCB-83CFDC3BA2F8,15:07.3
24664,13884,NULL,6,AW00024664,6545EF56-3FDD-4306-BF83-E36BA43148C7,15:07.3
24665,8704,NULL,6,AW00024665,23EA9C76-090A-43C5-B9AD-481A91B15586,15:07.3
24666,12297,NULL,6,AW00024666,2C2E0D6B-4479-4029-9C59-ECE09D281A11,15:07.3
24667,20333,NULL,1,AW00024667,982BC3D3-37DD-46CA-9BBD-81FC5D8A69F1,15:07.3
24668,16331,NULL,4,AW00024668,9E119190-EFC9-4BA2-9DC9-C1B6CD7D40A8,15:07.3
24669,4443,NULL,4,AW00024669,2D837941-9EC8-4705-BEC6-04EB469DB090,15:07.3
24670,7605,NULL,4,AW00024670,939D898B-A2E7-4850-91AD-C859949612E4,15:07.3
24671,6755,NULL,6,AW00024671,6B48A130-D70C-40A2-98C5-DCB3A16FE5C0,15:07.3
24672,14927,NULL,1,AW00024672,D01040F9-5EDF-4674-AA78-3F7BF4217E96,15:07.3
24673,8545,NULL,4,AW00024673,AADD4F03-7EEB-4A1C-99AF-5281CAB39921,15:07.3
24674,6993,NULL,4,AW00024674,9666691A-92E9-467F-9CFF-1831457275A2,15:07.3
24675,16363,NULL,4,AW00024675,C9A4A209-B39A-469E-A066-627B0517A58A,15:07.3
24676,4045,NULL,1,AW00024676,8B314898-7AFE-453C-BA0E-B41DEE51B9BC,15:07.3
24677,4178,NULL,4,AW00024677,A960AE9F-3609-408B-ABB5-8D80086BF8F2,15:07.3
24678,5948,NULL,4,AW00024678,C687CEE6-02F5-4AD9-ADFF-41648BD70A88,15:07.3
24679,3794,NULL,4,AW00024679,9B17A5BB-6089-4DC8-B511-78B9E549987D,15:07.3
24680,5700,NULL,4,AW00024680,81472BB9-F68F-4821-9C22-F816BAAAEC47,15:07.3
24681,8823,NULL,4,AW00024681,FDF37D0B-71F8-4E37-95E2-CF0EDBE47961,15:07.3
24682,9097,NULL,6,AW00024682,2D60203E-5B3E-44D5-8BC7-CDA2A3E2EF7B,15:07.3
24683,20051,NULL,4,AW00024683,D30AC936-B140-44A7-A9A1-2DF10CEBBCD3,15:07.3
24684,4860,NULL,4,AW00024684,E109B5CB-CE2D-4FF4-B033-721823A8A2C2,15:07.3
24685,5174,NULL,4,AW00024685,31D1D936-131D-456F-B088-87D7D3829100,15:07.3
24686,8827,NULL,4,AW00024686,EB13B556-1862-472C-88F9-E4CEF224BF6D,15:07.3
24687,7177,NULL,1,AW00024687,68F71B78-821B-48BB-AAB6-D7427F7A4AF4,15:07.3
24688,12581,NULL,4,AW00024688,F03269ED-A9E4-43F5-8140-BE65FCD58AC1,15:07.3
24689,17659,NULL,10,AW00024689,4088DF41-86ED-4775-9611-B4C732D13162,15:07.3
24690,6758,NULL,8,AW00024690,D1736C39-0345-4BFE-B39E-2645001C898E,15:07.3
24691,10664,NULL,8,AW00024691,2BC1ADF8-D527-4C69-BCDD-383A9CB4901A,15:07.3
24692,2407,NULL,8,AW00024692,DDA81454-5DF9-4794-BF86-AB9F70A6E638,15:07.3
24693,2768,NULL,7,AW00024693,4F6FD897-0141-4247-9D44-1F4149F4494E,15:07.3
24694,6761,NULL,8,AW00024694,9B4DED96-BF26-489F-8BC6-66D59E95E544,15:07.3
24695,12688,NULL,7,AW00024695,F8F8E013-1909-498E-AEBD-E18E983CF4DD,15:07.3
24696,8612,NULL,8,AW00024696,27C5B78E-6CF6-46D4-B13A-232BC7CA7F1F,15:07.3
24697,15946,NULL,10,AW00024697,4A15D783-AB0D-4BF0-9E47-59DA179F92D2,15:07.3
24698,4201,NULL,8,AW00024698,A56D0105-FAC6-48A5-A974-2B410E7ABFF9,15:07.3
24699,9927,NULL,10,AW00024699,4071D816-D2FB-4CB9-8BA2-7504703DB00E,15:07.3
24700,19021,NULL,7,AW00024700,C177498A-8B77-4699-B84E-957ECBDACF1C,15:07.3
24701,3882,NULL,7,AW00024701,C7A3DA97-6FCF-4CC0-A8C5-60822D1E30C9,15:07.3
24702,10567,NULL,10,AW00024702,2DD36933-5512-49F9-B06B-0568D6448CFB,15:07.3
24703,17693,NULL,10,AW00024703,A636FC5C-6A50-48F5-B091-CBB93CADB2D8,15:07.3
24704,15856,NULL,8,AW00024704,432C68B5-1F26-4654-88B0-61326573839C,15:07.3
24705,1751,NULL,10,AW00024705,30D1EACF-FE74-48B5-A1B4-501E48035DEB,15:07.3
24706,7610,NULL,8,AW00024706,33369152-D796-479C-8B12-7C1032D16638,15:07.3
24707,17099,NULL,7,AW00024707,34ABD795-B960-442C-AB95-0D3F4BDB648F,15:07.3
24708,20472,NULL,7,AW00024708,C302CDC8-B6AE-4D32-BD98-06DDD3356373,15:07.3
24709,15465,NULL,7,AW00024709,7A6A2E1B-5587-4E50-A5CB-583270F19521,15:07.3
24710,18838,NULL,8,AW00024710,5461F8C8-D63A-4787-8B59-C603E4AE2BF6,15:07.3
24711,9889,NULL,8,AW00024711,8410F59C-70EA-45D3-B762-D9EA1F33B41D,15:07.3
24712,4494,NULL,10,AW00024712,5DAF341A-E799-4D21-BD60-3B129070147D,15:07.3
24713,14166,NULL,7,AW00024713,57382BF0-92DB-4CC0-A105-EAC76D62FED6,15:07.3
24714,18921,NULL,10,AW00024714,12B916F1-4BC8-4DC2-B48A-E76395B84C82,15:07.3
24715,12136,NULL,7,AW00024715,B10C3F90-A5BF-42B2-9F23-6CF45E9E5AF3,15:07.3
24716,13429,NULL,8,AW00024716,3EF7467E-0A3C-4C05-8694-B7C6B4788DC5,15:07.3
24717,15623,NULL,8,AW00024717,700A38C3-9487-4DD0-A0AA-CE115CEE84A5,15:07.3
24718,4293,NULL,8,AW00024718,61AAB529-E1E7-41AC-AC46-9CA387A69908,15:07.3
24719,17779,NULL,8,AW00024719,D76F3AD8-5386-4700-B00E-9F7661EAC193,15:07.3
24720,9783,NULL,10,AW00024720,0B2C1982-1919-494B-B30B-A8C32003CCC2,15:07.3
24721,5778,NULL,10,AW00024721,001C1C04-A1FA-40ED-8164-51FD5F0D5879,15:07.3
24722,6034,NULL,8,AW00024722,4F898384-E8A0-47AC-B8DB-F8F187B86B13,15:07.3
24723,3581,NULL,8,AW00024723,02961378-8D9E-46DF-A41E-E8335783AD7D,15:07.3
24724,2807,NULL,7,AW00024724,00735D8C-A9BB-4C1B-BFF9-F5B93BB8C048,15:07.3
24725,10402,NULL,1,AW00024725,571A0C14-A3CD-489B-BADE-2E781FD406FC,15:07.3
24726,7072,NULL,1,AW00024726,1B18EFBF-9D70-4243-9F54-707B36EE11D0,15:07.3
24727,7152,NULL,1,AW00024727,19F7ADFA-D61C-4548-A0CE-882A18C8BA0E,15:07.3
24728,20436,NULL,4,AW00024728,9C019006-CBFE-48D5-954D-6CE86B4DD0C6,15:07.3
24729,15094,NULL,6,AW00024729,D2156F6F-2A52-429A-BB54-3160F2540CBB,15:07.3
24730,18608,NULL,6,AW00024730,CF700F69-2082-4F76-AD9A-3DDD7C076B29,15:07.3
24731,16532,NULL,6,AW00024731,AA0CF79F-98CE-4D64-9AB1-AF6F73B8A371,15:07.3
24732,3757,NULL,1,AW00024732,32F05391-DE64-4AA3-86F6-B2E4EC543D18,15:07.3
24733,5103,NULL,6,AW00024733,BEEC8477-1288-4471-9968-894C19605DE1,15:07.3
24734,16037,NULL,1,AW00024734,6DCDB234-BEEE-4963-AE26-EBB76F85A455,15:07.3
24735,13082,NULL,4,AW00024735,5C2B56A0-A0E0-46D0-ADEF-5EC42BC5CA6A,15:07.3
24736,8291,NULL,1,AW00024736,4D42EECA-A378-430C-AAF2-7582CDFC2CB2,15:07.3
24737,8873,NULL,1,AW00024737,CFFA41B4-E7E8-40D5-A721-049D1C888174,15:07.3
24738,12274,NULL,4,AW00024738,C0811021-A8A7-48C9-8785-31D53FB6C652,15:07.3
24739,14277,NULL,4,AW00024739,D1FFBCFD-CA4B-426D-A827-001CF6658C7F,15:07.3
24740,8414,NULL,1,AW00024740,2464DA6B-069F-44DC-A47B-E47D0EA882A8,15:07.3
24741,7182,NULL,1,AW00024741,AC5B4109-AEC2-414F-9CE9-CE5C2CE33F94,15:07.3
24742,19724,NULL,4,AW00024742,399DEF0E-11E8-4437-ACFC-A80C03BAEBBA,15:07.3
24743,20293,NULL,1,AW00024743,B1484352-1DFD-4DDF-814E-D416FCB5214B,15:07.3
24744,9336,NULL,6,AW00024744,E7609BE2-2742-4755-9EBD-4CE07C292DA3,15:07.3
24745,20468,NULL,4,AW00024745,F899EC3F-25EA-49FE-A8DA-7DD2869C1B47,15:07.3
24746,13900,NULL,6,AW00024746,5ED0916D-3E9B-4F1B-BBD4-1C986D31DF0A,15:07.3
24747,12951,NULL,4,AW00024747,431994EC-701B-4BE1-9DC4-B103EA707061,15:07.3
24748,15748,NULL,6,AW00024748,2022D213-7CD2-46FB-9795-CAFF28FE258E,15:07.3
24749,11134,NULL,4,AW00024749,DD12BC1F-3FC1-48C5-85CE-BCF0AB3CDEFC,15:07.3
24750,20064,NULL,4,AW00024750,5C13CEEA-FF31-49FC-B95B-D22838E74FEC,15:07.3
24751,8599,NULL,1,AW00024751,BCCED25E-1702-4EFB-8F1F-DFBCEEE6A0F6,15:07.3
24752,17463,NULL,1,AW00024752,5A9936F4-7976-4A71-964E-8DE6B540CE75,15:07.3
24753,13734,NULL,4,AW00024753,B9582BB3-D3A5-44E3-B630-2F612239DB4C,15:07.3
24754,3387,NULL,4,AW00024754,BA8F8C41-E3CA-4F9A-9786-DB92570B6058,15:07.3
24755,16554,NULL,6,AW00024755,9502EAE3-347C-40B6-A045-83A03347BA1C,15:07.3
24756,14991,NULL,4,AW00024756,95B5E4C2-DFB2-4ED1-A8F2-BA43774B3EA9,15:07.3
24757,11985,NULL,6,AW00024757,E2BA4AE4-AA60-4BE0-8AF2-87F36B4B8B03,15:07.3
24758,10302,NULL,1,AW00024758,14B32994-E79F-4F2D-9FC4-606BC0D36BBF,15:07.3
24759,9467,NULL,6,AW00024759,ACA36F93-4D0F-41D6-8B99-7FAC290C9DA6,15:07.3
24760,13326,NULL,1,AW00024760,388755A7-9FAC-47C5-A7C6-AAFB5E689928,15:07.3
24761,14470,NULL,4,AW00024761,C94C3E9A-89A2-4949-BAE6-5606829F2AAD,15:07.3
24762,12036,NULL,1,AW00024762,676A19A1-3127-4392-A16D-4CD17E5FCA4C,15:07.3
24763,3886,NULL,6,AW00024763,BDBCEE69-B72E-40D0-932B-34AFFF72A105,15:07.3
24764,3968,NULL,1,AW00024764,F5482582-5A98-42B0-8BDB-3B2EA9A3608D,15:07.3
24765,20742,NULL,1,AW00024765,46644E49-C95D-4984-866E-E764AFE24B10,15:07.3
24766,18163,NULL,1,AW00024766,B17C77ED-825C-4AE9-BB22-960F5126B19D,15:07.3
24767,11639,NULL,1,AW00024767,6B98C944-2E3C-43A0-8160-8E9CEB0A5571,15:07.3
24768,5137,NULL,4,AW00024768,274E1B24-C0B7-49B9-98DD-9B830743E470,15:07.3
24769,9340,NULL,4,AW00024769,B0DE3796-4417-4368-BDC7-64CCB5ECAD58,15:07.3
24770,17202,NULL,4,AW00024770,4D1E1A5C-361B-4487-B39D-CDA70F4273C8,15:07.3
24771,17856,NULL,6,AW00024771,AD26032B-547D-4EE9-AC04-0F9369336F5C,15:07.3
24772,6065,NULL,4,AW00024772,BA4995EF-B7DC-462F-80EE-55E0CF220EAD,15:07.3
24773,19583,NULL,6,AW00024773,F86361B2-4F44-4DC1-9AA8-312A03344ABF,15:07.3
24774,13428,NULL,1,AW00024774,0F18B968-23C6-4A7E-8CA1-1FFDE1CB55EE,15:07.3
24775,2823,NULL,4,AW00024775,D12FFAEE-0760-4FFB-BF81-6C0CCADEC748,15:07.3
24776,12529,NULL,4,AW00024776,A74EC148-44CD-4BB4-BD91-D8364A6F372A,15:07.3
24777,16902,NULL,4,AW00024777,5AFCE4B1-F8CA-4366-BC8C-D06A51FC67FE,15:07.3
24778,16244,NULL,6,AW00024778,55B3A52F-ECDF-4E2E-B87B-E6E34422B7DD,15:07.3
24779,11201,NULL,1,AW00024779,45559532-1C8F-42BE-946F-3E795250EA09,15:07.3
24780,10878,NULL,1,AW00024780,B0CE48E7-16C0-4DF0-990D-813B02AD5ACB,15:07.3
24781,7173,NULL,6,AW00024781,71655743-9B14-4371-AF04-EFF584E6EB2A,15:07.3
24782,19887,NULL,4,AW00024782,05B28D05-5554-4CB8-BACE-513696D364F2,15:07.3
24783,3769,NULL,4,AW00024783,6F926F21-F000-4F59-94B8-681D11235ABB,15:07.3
24784,19119,NULL,4,AW00024784,CF32B039-1BF4-497C-A1D6-AB67C96AD70D,15:07.3
24785,15331,NULL,1,AW00024785,5B752DC8-9915-46B4-B449-D68508C182AB,15:07.3
24786,10283,NULL,6,AW00024786,A3696E32-8968-42E6-A71C-E82E4E777317,15:07.3
24787,8411,NULL,1,AW00024787,3434532D-8144-4A86-96A3-374376BF7B2A,15:07.3
24788,12561,NULL,1,AW00024788,E307B93D-B490-44E0-A753-878E1AF524FC,15:07.3
24789,11876,NULL,4,AW00024789,FD0357DE-2A0F-4550-8F22-BD2BA595B889,15:07.3
24790,9903,NULL,4,AW00024790,C95C682A-0CCC-4F49-AE53-6419C7F01996,15:07.3
24791,15232,NULL,1,AW00024791,675248C6-F0C4-4269-83A3-AD53E9B930E8,15:07.3
24792,4078,NULL,4,AW00024792,3414E7C7-98D8-430C-893B-F5ACC6924170,15:07.3
24793,14957,NULL,4,AW00024793,0E31824C-BB89-4602-A8FD-0135C2027745,15:07.3
24794,15273,NULL,1,AW00024794,2B000E4F-C444-4516-AD0E-841FC1A858FA,15:07.3
24795,10737,NULL,1,AW00024795,599B3108-A64E-4E7E-B8A0-C033A0C2A66B,15:07.3
24796,3525,NULL,4,AW00024796,0DB4E622-91A8-457E-813F-7BD827EA8C69,15:07.3
24797,6966,NULL,1,AW00024797,206CAABF-A96E-4B50-B41B-07692DD32515,15:07.3
24798,14439,NULL,1,AW00024798,8CF3422D-B992-4717-B3B1-1A6473AF686D,15:07.3
24799,19854,NULL,4,AW00024799,D43D2158-9B6F-4204-A32B-F57B8731C697,15:07.3
24800,5043,NULL,1,AW00024800,10E6E916-45A5-4F57-9F07-48BE30552668,15:07.3
24801,15153,NULL,1,AW00024801,118F65AB-D226-40AE-A49B-86C110C91503,15:07.3
24802,16915,NULL,4,AW00024802,256FC4AA-A3CE-4803-B0A9-100158685878,15:07.3
24803,3687,NULL,1,AW00024803,3EB155CE-6F54-44DF-932E-AD123FCDB7C0,15:07.3
24804,8489,NULL,4,AW00024804,2DDA8C89-3A6F-4F18-AA60-7A6EF2A240E7,15:07.3
24805,4644,NULL,6,AW00024805,316501E4-FD06-4AA4-8672-D3992EAD4826,15:07.3
24806,7841,NULL,4,AW00024806,A2C015AE-05D4-420D-8ED0-65F43230E81B,15:07.3
24807,14365,NULL,4,AW00024807,79A1B6C7-0810-4C7F-A1AD-7FEFE746AFDF,15:07.3
24808,15906,NULL,4,AW00024808,A80B15E6-D93D-4406-ABA8-D311D11C6273,15:07.3
24809,11532,NULL,4,AW00024809,0438B11D-C96B-4211-8C9E-7D58738A9B25,15:07.3
24810,20133,NULL,4,AW00024810,7A4632C2-4942-4205-A3C6-1A502C1601BC,15:07.3
24811,8323,NULL,4,AW00024811,23DB6310-C314-460B-8894-AE8CABAD640B,15:07.3
24812,15889,NULL,4,AW00024812,764F6AAC-28A4-4C78-9B53-56E1A1CE098B,15:07.3
24813,6979,NULL,4,AW00024813,9FE554D8-0AA6-4D56-81F6-088BFCCAD0A4,15:07.3
24814,5849,NULL,1,AW00024814,AD21BAC8-085C-4013-8152-90C53F14C06B,15:07.3
24815,11833,NULL,4,AW00024815,11836686-9AC1-44E1-B822-43787C62D6BF,15:07.3
24816,19044,NULL,6,AW00024816,2DAC2A35-313A-4DC6-A6AE-9BF3A9EE12FD,15:07.3
24817,19399,NULL,6,AW00024817,99C9B689-4203-49E2-BE56-1F5B788EB312,15:07.3
24818,15788,NULL,1,AW00024818,3D305589-6FE6-4701-81C7-80E34DE8FAB0,15:07.3
24819,5227,NULL,1,AW00024819,D6AE5706-6769-4A24-965F-84F66665608F,15:07.3
24820,18141,NULL,1,AW00024820,7970EEB2-EF69-45AA-B523-5E9777FF9B0F,15:07.3
24821,7350,NULL,1,AW00024821,08E212DE-3AC7-494C-9C85-AF4990626DC9,15:07.3
24822,9216,NULL,4,AW00024822,4B84D3C7-04B5-437E-A162-78A3E1B486CF,15:07.3
24823,17953,NULL,4,AW00024823,109BF5FA-1F58-4A9B-B710-9CBBC7BE782B,15:07.3
24824,7602,NULL,6,AW00024824,FB969EE6-1999-41F8-A490-C9AD65E8A5AE,15:07.3
24825,8042,NULL,6,AW00024825,654E878F-E288-4FF2-B7C9-0D39C7DFB6A3,15:07.3
24826,13781,NULL,1,AW00024826,A031A0FB-A94F-487F-A896-0434F185420A,15:07.3
24827,18309,NULL,4,AW00024827,F7540D21-A748-42EF-A873-60F872D5CFBC,15:07.3
24828,9131,NULL,4,AW00024828,F256A72D-05FC-45A8-B269-CC2F06F5B7F4,15:07.3
24829,6497,NULL,4,AW00024829,19D1C692-900D-4FAD-947A-E869684ED7C9,15:07.3
24830,2779,NULL,1,AW00024830,45DF6052-1803-42E2-BE9A-28241635DD18,15:07.3
24831,5357,NULL,4,AW00024831,B0FC19C4-2AEA-4E29-8E66-505444D2E06E,15:07.3
24832,11191,NULL,6,AW00024832,6EB578B1-F8B6-492C-BBFC-2CCBC9B674F4,15:07.3
24833,9779,NULL,7,AW00024833,A00DF1C2-014D-4A25-96D1-25E09C3538E7,15:07.3
24834,17280,NULL,8,AW00024834,B0ADE82D-D62E-447D-B07C-43418249932E,15:07.3
24835,14935,NULL,10,AW00024835,25F7F7BC-D839-4CA1-A880-3BCD9FAEE698,15:07.3
24836,12159,NULL,7,AW00024836,111EC672-6AD7-40D6-BBA6-1FE0A16257B0,15:07.3
24837,3783,NULL,8,AW00024837,E140A172-76A0-459D-99CB-16FC180744A6,15:07.3
24838,16801,NULL,8,AW00024838,B92C65DB-0BE6-42FA-881A-734804CCBA41,15:07.3
24839,11925,NULL,8,AW00024839,76F39A8D-A13E-4A70-9DA9-A26D0C3F9816,15:07.3
24840,3858,NULL,10,AW00024840,14A42CE7-A6EE-4119-921D-FD4724D2D367,15:07.3
24841,5077,NULL,7,AW00024841,100796F7-E3DE-4239-A48D-E21236E39B3E,15:07.3
24842,13766,NULL,7,AW00024842,254DFE25-64E2-4405-AA88-B8AF5E8DBC8F,15:07.3
24843,3929,NULL,8,AW00024843,D7049E8A-E031-4A8C-B8A4-FBBA6B3C30FE,15:07.3
24844,3240,NULL,7,AW00024844,3FBE3960-02DD-4F89-84F8-1B72921E76A6,15:07.3
24845,6789,NULL,7,AW00024845,54CEC465-4379-4061-97B3-7CF37E37A7B9,15:07.3
24846,17391,NULL,8,AW00024846,6F29AD91-EDE7-4909-9932-46D69F7EB8E5,15:07.3
24847,8485,NULL,10,AW00024847,53B15CF6-B32A-4C50-AA8D-21074BC8AD09,15:07.3
24848,18050,NULL,8,AW00024848,5D5C97F8-FE28-4653-A6EF-10039D0BEE3C,15:07.3
24849,19212,NULL,7,AW00024849,1B072FB7-D5B5-4250-AEB2-829EEB4AB794,15:07.3
24850,7998,NULL,8,AW00024850,F32A50BA-0168-471E-8C62-02BF4B19144B,15:07.3
24851,18545,NULL,10,AW00024851,610ADF4F-E6DF-4B20-B771-8955E7F9643A,15:07.3
24852,7564,NULL,10,AW00024852,0D16AA69-8537-4DD0-94EC-BFA15C6CA37F,15:07.3
24853,13557,NULL,10,AW00024853,B129DDB2-F0BC-4AD1-A95A-2771A98D832E,15:07.3
24854,19548,NULL,8,AW00024854,650A3D08-45C3-4226-A16A-958FE791137A,15:07.3
24855,10596,NULL,8,AW00024855,E4651E6B-2A35-4E11-9DCD-30CEA32FC9FA,15:07.3
24856,17798,NULL,8,AW00024856,F0F830D1-5E2A-45EE-B824-B4859753219A,15:07.3
24857,3661,NULL,10,AW00024857,31034249-B925-41E5-8C3F-A4B29D835C55,15:07.3
24858,9154,NULL,10,AW00024858,CE70ED8F-F6E1-4516-85D8-9EB0A3363697,15:07.3
24859,3814,NULL,10,AW00024859,0E4F0196-B74A-4304-99D7-F2DA854E752C,15:07.3
24860,19436,NULL,10,AW00024860,721DD554-A044-459F-9A26-1BC73B1EEBC1,15:07.3
24861,3091,NULL,7,AW00024861,45208E08-5A87-4074-A0B8-0F7AB87DA81A,15:07.3
24862,13030,NULL,7,AW00024862,4167330A-983A-47DF-A369-730EFB93BAC4,15:07.3
24863,18110,NULL,7,AW00024863,6A455111-F1C2-4B6D-A1E0-EC9197A73F0C,15:07.3
24864,18057,NULL,8,AW00024864,B56D5D4B-6E18-46BF-B1F0-B5F900D01F8B,15:07.3
24865,12603,NULL,10,AW00024865,CFD093FD-C9F0-436C-B731-845C90F41CA9,15:07.3
24866,12560,NULL,7,AW00024866,0282A9AD-B2B4-41FA-8A5F-F2F085502FBB,15:07.3
24867,6107,NULL,8,AW00024867,F8EDAE1A-BE42-4D28-9942-4FC092139021,15:07.3
24868,5657,NULL,10,AW00024868,CADF5419-3AE7-4A83-9EAF-003B808B191B,15:07.3
24869,1752,NULL,10,AW00024869,BBF68574-0383-4157-8FC2-C3DC1424F28D,15:07.3
24870,3546,NULL,10,AW00024870,21084C12-D91F-472D-BCF9-93948E7A1C66,15:07.3
24871,16503,NULL,7,AW00024871,3EA3FC1A-FA84-43FF-A884-37BA0E3633A2,15:07.3
24872,12021,NULL,7,AW00024872,D3CFF94B-599C-4CC0-8D8A-130F2BD74EA9,15:07.3
24873,11941,NULL,8,AW00024873,DA062B05-921D-47C8-83D8-92566CE880A0,15:07.3
24874,13934,NULL,7,AW00024874,43163F30-497C-415B-9BDF-D271627B02ED,15:07.3
24875,5606,NULL,8,AW00024875,B5E63F10-96F5-433B-A354-ABFCF0F03300,15:07.3
24876,2926,NULL,8,AW00024876,DD1240AE-6C2B-473C-99A6-E8AB2B615B14,15:07.3
24877,5756,NULL,7,AW00024877,945A4993-02B2-41E2-A25A-CE0E020AAC13,15:07.3
24878,17638,NULL,7,AW00024878,0918976C-D498-43C8-930B-060C5A610CEA,15:07.3
24879,13847,NULL,8,AW00024879,1F932FA2-B44C-40A0-A19C-9202D1E67EED,15:07.3
24880,3022,NULL,10,AW00024880,FEC28410-7106-48FA-98B4-F8461418104A,15:07.3
24881,8653,NULL,10,AW00024881,AB1A7384-C51E-4DF2-BBD3-85D505818B7B,15:07.3
24882,10594,NULL,7,AW00024882,0FB18B82-84DF-4298-B4CE-1A1F05D8FDC7,15:07.3
24883,17598,NULL,8,AW00024883,F8A0024B-0BFC-4BFD-AC61-708F9581A370,15:07.3
24884,8977,NULL,9,AW00024884,A47EB052-97F9-4306-BDF6-8367E416A914,15:07.3
24885,20452,NULL,9,AW00024885,F359DD7E-9CCD-49EC-B5DD-6094C902FA34,15:07.3
24886,14059,NULL,9,AW00024886,483BE63B-83EA-46D4-B05B-A071D4825519,15:07.3
24887,5355,NULL,9,AW00024887,F98A08EB-1F64-4EE7-8943-E003187447E5,15:07.3
24888,11109,NULL,9,AW00024888,7B037096-652F-4768-AB1A-E4801C15563E,15:07.3
24889,12092,NULL,9,AW00024889,13203A68-F2DF-4ED9-8549-20B6891CBDB9,15:07.3
24890,15353,NULL,9,AW00024890,106A8759-FCE3-47BF-9F43-E532E5383C32,15:07.3
24891,4771,NULL,9,AW00024891,90205A41-BDDB-4772-9BD1-8A7C8FD653D3,15:07.3
24892,10952,NULL,9,AW00024892,A13BD550-7FFA-48B0-AE3E-7768C835096B,15:07.3
24893,5175,NULL,9,AW00024893,28486013-8436-4625-BB85-81A1BC54F296,15:07.3
24894,9455,NULL,9,AW00024894,31F83C0D-3AF2-4351-97F4-E1D06E523F6E,15:07.3
24895,13453,NULL,9,AW00024895,46DF05C4-32CE-4406-B066-A5E256381F41,15:07.3
24896,15167,NULL,9,AW00024896,63D95F9E-E8BD-4E81-B981-DFC79E888622,15:07.3
24897,5716,NULL,9,AW00024897,321135CD-2D5B-4690-B61E-DD16DE78AACD,15:07.3
