CustomerID,PersonID,StoreID,TerritoryID,AccountNumber,rowguid,ModifiedDate,VIP
15130,13258,NULL,9,AW00015130,A4B449B9-7A21-4579-82F8-E61837F0384C,15:07.3,0
15131,12382,NULL,9,AW00015131,CE0DE102-2161-450C-BDA3-0127C086261E,15:07.3,0
15132,11502,NULL,9,AW00015132,C2DDCFBA-C4CB-47F2-91D4-ADB2F690C43F,15:07.3,0
15133,9533,NULL,9,AW00015133,04B484CE-A9A7-4C99-9EB7-7CA4DE59784A,15:07.3,0
15134,7207,NULL,9,AW00015134,179461AE-0021-43F7-93B9-53A423FCFE09,15:07.3,0
15135,20241,NULL,9,AW00015135,92A6D518-EBB4-4585-8E82-8FC93FA73005,15:07.3,0
15136,11847,NULL,9,AW00015136,5D3C249B-23BE-409F-8A51-19F9A8C813D3,15:07.3,0
15137,5108,NULL,9,AW00015137,CCAA6DAD-5EEC-4D8A-9C51-6F553636BAC3,15:07.3,0
15138,13756,NULL,9,AW00015138,56DA8EB5-23D2-45E3-8EAD-7DDC23B3B84B,15:07.3,0
15139,13477,NULL,9,AW00015139,3607490B-BE78-4316-A979-4EAC2082CAD2,15:07.3,0
15140,15670,NULL,9,AW00015140,84033917-50F3-4BC8-93A8-2485128C711F,15:07.3,0
15141,17679,NULL,9,AW00015141,0980B15E-3232-4BDC-9E8C-62042A835447,15:07.3,0
15142,5161,NULL,9,AW00015142,E6735512-B57D-43DA-8B20-E5C098B4B0B7,15:07.3,0
15143,15988,NULL,9,AW00015143,CBAB62D2-6359-45C2-9458-197CE1C7C68B,15:07.3,0
15144,9819,NULL,9,AW00015144,07F81C98-CCD0-43B8-9C14-E7806AB36F37,15:07.3,0
15145,20764,NULL,9,AW00015145,810B42DF-2B60-4E13-9E2C-1AF453268EE4,15:07.3,0
15146,3162,NULL,9,AW00015146,F9BC5EF2-3ED8-4479-A19F-D2A2CCA942CB,15:07.3,0
15147,17702,NULL,9,AW00015147,5DD7DD81-0BA7-46FF-8359-0822ABDDD030,15:07.3,0
15148,6386,NULL,9,AW00015148,2DE15503-4A15-4D85-B328-83DCB280A240,15:07.3,0
15149,2690,NULL,9,AW00015149,71A4BDB5-52E2-40E0-938C-23BE70D00DE6,15:07.3,0
15150,12324,NULL,9,AW00015150,8F293BFA-72EF-49D9-8AE5-F67C2BE21F43,15:07.3,0
15151,5119,NULL,9,AW00015151,F9F18F88-7474-4859-8444-C6A7F920FD6F,15:07.3,0
15152,18790,NULL,9,AW00015152,CC6C2DBE-7AA9-41E5-8892-48A086108567,15:07.3,0
15153,2500,NULL,9,AW00015153,44F89258-3F66-41EA-BE6D-DB519E2CE3D2,15:07.3,0
15154,11040,NULL,9,AW00015154,5612F1DF-158C-479E-A0BB-D58493BBB5B0,15:07.3,0
15155,2463,NULL,4,AW00015155,0D4979A9-BD4D-4C86-B418-8DAAAD82A2A3,15:07.3,0
15156,6970,NULL,4,AW00015156,3C35DAD9-E354-4338-BDCF-6B1FC2B7792D,15:07.3,0
15157,16285,NULL,6,AW00015157,97AAB9F8-63F6-4A16-B26A-229CAD6A4871,15:07.3,0
15158,11806,NULL,4,AW00015158,0BF55918-2976-4556-A984-FCCFAE0E50EE,15:07.3,0
15159,5293,NULL,1,AW00015159,489C9592-78D3-49E6-B45C-5C5DAD92CF7A,15:07.3,0
15160,15399,NULL,4,AW00015160,9FE47488-1A6C-4849-B352-AD45AE89066D,15:07.3,0
15161,8381,NULL,4,AW00015161,FAD5241D-5174-4B01-871B-EAA16D7AC161,15:07.3,0
15162,20606,NULL,6,AW00015162,13810B5A-08FA-415A-B193-EC755D899296,15:07.3,0
15163,19392,NULL,1,AW00015163,B851E7B9-D00B-4C40-9384-74FC2511253A,15:07.3,0
15164,9430,NULL,4,AW00015164,D2CAAD15-6F91-46A6-8722-88B4FD6492D3,15:07.3,0
15165,16981,NULL,4,AW00015165,4E746C19-84F6-4CDC-8DE8-94BAD3ECBEE5,15:07.3,0
15166,4464,NULL,4,AW00015166,7BC85343-F6AF-4118-80A0-05E2818AAAC8,15:07.3,0
15167,10469,NULL,1,AW00015167,E1AE5C6B-7AA0-48BF-9498-C142D45428C2,15:07.3,0
15168,15056,NULL,1,AW00015168,EC8E851D-7EF6-418E-8113-6363BBDB8D7E,15:07.3,0
15169,18355,NULL,9,AW00015169,8CD138E6-9BFE-4F16-907D-43F10FD25951,15:07.3,0
15170,8035,NULL,9,AW00015170,850AC837-4624-406D-8C81-93221CC01F60,15:07.3,0
15171,11481,NULL,9,AW00015171,365887D3-99E3-4F9D-B9B9-C04FE1EA2BCD,15:07.3,0
15172,10679,NULL,6,AW00015172,D36F9618-E5F6-4E4B-8B22-243F40965521,15:07.3,0
15173,13546,NULL,1,AW00015173,B8E05428-3DB7-4DAC-9D83-EDED46294DE3,15:07.3,0
15174,9077,NULL,4,AW00015174,ACC95BFC-6946-4EFF-8BBA-7840B7F243CB,15:07.3,0
15175,10684,NULL,6,AW00015175,691D8329-33DE-42D0-8052-C36E07FA14F0,15:07.3,0
15176,9606,NULL,6,AW00015176,194BCDC9-EDB2-4C29-BD1C-E67DD2BC7BAD,15:07.3,0
15177,18303,NULL,4,AW00015177,73C89D75-563A-4444-9BA0-1D99EB151D00,15:07.3,0
15178,9206,NULL,9,AW00015178,CD3254E2-ACE9-498B-AFCC-4864A000F94F,15:07.3,0
15179,10360,NULL,9,AW00015179,A43BD440-F0ED-4939-A674-94CC64A21177,15:07.3,0
15180,15291,NULL,9,AW00015180,C142C9A9-AAB5-47AF-BB59-170FA840502C,15:07.3,0
15181,4953,NULL,9,AW00015181,C20E3CCF-58DA-41D8-847E-ECBF6583411A,15:07.3,0
15182,9745,NULL,9,AW00015182,5E480DE0-1CDA-4746-A6A8-AB63E9543205,15:07.3,0
15183,8435,NULL,9,AW00015183,BDDAC5DC-B8FF-4CCF-9D87-961F22D805F3,15:07.3,0
15184,14513,NULL,9,AW00015184,7B43579D-191E-4B9F-810A-888384FDACD5,15:07.3,0
15185,15598,NULL,9,AW00015185,DCFDE5EA-8881-4EAB-B848-9F900FCFE35F,15:07.3,0
15186,17447,NULL,9,AW00015186,E0A727FB-4F25-4C12-A9E3-B15225B89C8D,15:07.3,0
15187,17923,NULL,6,AW00015187,310ABE74-2074-4CD6-A0CE-214D29D3C070,15:07.3,0
15188,14061,NULL,1,AW00015188,DBC60F71-F801-4C87-B8D4-5EC1DDF33B26,15:07.3,0
15189,12735,NULL,1,AW00015189,A98A8530-7A0F-4589-BB0A-EE5600AE1EEF,15:07.3,0
15190,2941,NULL,4,AW00015190,92D9DC5E-5973-4090-93BA-C273B44764C0,15:07.3,0
15191,5067,NULL,4,AW00015191,36CDE8FC-DA24-4F6B-AAA0-4A139318E697,15:07.3,0
15192,8628,NULL,9,AW00015192,13217000-625E-4260-B8BF-4F5676EF0CCA,15:07.3,0
15193,16983,NULL,4,AW00015193,118D86FF-3A2D-490D-AE81-3EF5F3B17EC5,15:07.3,0
15194,19298,NULL,4,AW00015194,2E5C7630-9943-4195-93F6-16951CE11A84,15:07.3,0
15195,13131,NULL,4,AW00015195,AA0CDA00-29DA-4633-95F7-D26082839A0C,15:07.3,0
15196,15415,NULL,4,AW00015196,92F90C3F-9658-4418-9AD0-22464F51876D,15:07.3,0
15197,5375,NULL,6,AW00015197,20CB96D0-0CCD-47EC-8152-10DB1CF97BDF,15:07.3,0
15198,19014,NULL,4,AW00015198,E7A3B34A-04BA-4060-B119-4400E724CF8D,15:07.3,0
15199,10985,NULL,4,AW00015199,3CD4CB6D-43A9-4418-8496-7D4DE2EDD041,15:07.3,0
15200,4535,NULL,4,AW00015200,6F4E0A12-F656-4457-AA60-153C06B6FDDD,15:07.3,0
15201,7284,NULL,6,AW00015201,D40BF988-C8C2-4B60-844A-022724080D10,15:07.3,0
15202,13613,NULL,4,AW00015202,7F36758A-2332-441C-B537-CCABFE58237C,15:07.3,0
15203,18145,NULL,4,AW00015203,2D0BFFE2-0A67-453D-A03A-ECF4EC0512E2,15:07.3,0
15204,9764,NULL,9,AW00015204,D597F382-A9BF-4B95-82C2-5E4A36F8AF85,15:07.3,0
15205,3601,NULL,9,AW00015205,8E2ACDAD-5B8E-4083-9D22-3E29BF006C48,15:07.3,0
15206,9070,NULL,9,AW00015206,DBC2E4FE-8F19-45DC-980C-676885FED981,15:07.3,0
15207,2845,NULL,9,AW00015207,17BEAB08-F628-4411-B5E8-02EDA265617E,15:07.3,0
15208,12312,NULL,9,AW00015208,D5633923-7E53-4781-B601-DE25E8718508,15:07.3,0
15209,18339,NULL,9,AW00015209,11B88F71-91C9-4630-8233-D6B730A126C6,15:07.3,0
15210,4162,NULL,9,AW00015210,2BAD3305-34EB-45AF-93FB-55FCE9A4C8FE,15:07.3,0
15211,2612,NULL,9,AW00015211,DBEE2402-C6C4-4F27-9DBC-D1222488853A,15:07.3,0
15212,13820,NULL,9,AW00015212,D32FF001-97A7-43EC-AC12-B2A429582B70,15:07.3,0
15213,13351,NULL,9,AW00015213,03961BA5-E808-4252-83C0-973DF794450C,15:07.3,0
15214,3035,NULL,9,AW00015214,90EA2924-7E4C-4979-9750-BF9803DC86A8,15:07.3,0
15215,6611,NULL,9,AW00015215,A0B93055-6616-42BB-AE77-32B9724C141E,15:07.3,0
15216,13855,NULL,9,AW00015216,05C6D1AA-821F-4095-B2CF-2D0C4EF1A83D,15:07.3,0
15217,6537,NULL,9,AW00015217,E91E39CA-99D4-4F3E-BFF9-48C5CB9D5E6A,15:07.3,0
15218,13398,NULL,9,AW00015218,3760EABF-B479-43FF-AAF0-8B768C2DF756,15:07.3,0
15219,12575,NULL,9,AW00015219,C6055894-9970-4B9E-A24D-E6396B13AA95,15:07.3,0
15220,6556,NULL,9,AW00015220,E2D70770-BF8A-493A-8B7A-04CAFD3A95FD,15:07.3,0
15221,15800,NULL,9,AW00015221,6EF3D1A6-DC9A-4168-A4CA-15BCD865AC39,15:07.3,0
15222,19725,NULL,9,AW00015222,EB50D888-55AC-44B1-AF3A-501A210C8F2B,15:07.3,0
15223,9665,NULL,9,AW00015223,540F6DAB-1D32-423E-B585-EEFD5AB996F2,15:07.3,0
15224,11706,NULL,9,AW00015224,6D68AA37-C915-43EF-AEFF-0F13E8C17201,15:07.3,0
15225,3656,NULL,9,AW00015225,53F30D8E-9204-4C65-8810-BC18ECB99EC6,15:07.3,0
15226,14101,NULL,9,AW00015226,EC1A7A3C-6900-4ADA-9BDC-92CF5218D05C,15:07.3,0
15227,2854,NULL,9,AW00015227,E220FB10-FE81-4089-9D12-02E0D234E425,15:07.3,0
15228,8025,NULL,9,AW00015228,C55BA5C0-D2BC-4FB9-9CBD-A5E61ED0A345,15:07.3,0
15229,9188,NULL,9,AW00015229,45AA4C34-361B-41DD-AE7A-F823680A0E2A,15:07.3,0
15230,15299,NULL,9,AW00015230,56DA9D13-7F8F-489F-ABBE-4AF09182127B,15:07.3,0
15231,7098,NULL,9,AW00015231,0D4B4255-D33D-4B56-A108-D48CD445345F,15:07.3,0
15232,12707,NULL,9,AW00015232,C01463DF-E285-4857-874A-E4854A8312B7,15:07.3,0
15233,7453,NULL,9,AW00015233,4CA404D3-B28B-4850-9BAF-D6E278B88986,15:07.3,0
15234,18561,NULL,9,AW00015234,DF477D4E-3548-4990-B921-03CBC8DF9681,15:07.3,0
15235,10512,NULL,9,AW00015235,E099FF84-B193-4D57-81B8-CA7A87B175FD,15:07.3,0
15236,19761,NULL,9,AW00015236,1F68B77A-E753-4265-BC01-D9EF5A315E8F,15:07.3,0
15237,4314,NULL,9,AW00015237,21E5BDC4-99BA-44A7-930E-19F9A66CA80F,15:07.3,0
15238,14482,NULL,9,AW00015238,46964A24-D904-41BC-8912-33659C4D5448,15:07.3,0
15239,7848,NULL,9,AW00015239,D57341F6-3721-4E4C-93AD-6FD63D50102C,15:07.3,0
15240,13770,NULL,9,AW00015240,B709F50B-39CF-4CC6-8640-030AC2A1C8C8,15:07.3,0
15241,8289,NULL,9,AW00015241,942C8649-FBFA-466F-A7FF-03BF4C80297B,15:07.3,0
15242,6875,NULL,9,AW00015242,52E324C6-80BE-46DC-BD8C-55B3B1F40F12,15:07.3,0
15243,11645,NULL,1,AW00015243,8EEE53A0-ED7E-4378-A2AC-C6670FEE7E88,15:07.3,0
15244,12022,NULL,6,AW00015244,412AB51D-3532-4BF7-8C8B-874B3C63482B,15:07.3,0
15245,13731,NULL,4,AW00015245,567B5043-B4E3-4279-AD5E-49A5C94E734B,15:07.3,0
15246,20592,NULL,4,AW00015246,BDC57984-53B1-419D-AE44-3C23543C4082,15:07.3,0
15247,9453,NULL,1,AW00015247,0C4D7702-D64F-4294-A9DB-EE2C142AED96,15:07.3,0
15248,5101,NULL,1,AW00015248,333300B5-DEEF-48F8-921B-BD8D5D8F10BB,15:07.3,0
15249,12046,NULL,4,AW00015249,A6A26C83-280B-491B-92D2-0C458F19B78B,15:07.3,0
15250,16742,NULL,4,AW00015250,096BAC44-818C-4030-ABC5-A3AD27C133C8,15:07.3,0
15251,17467,NULL,6,AW00015251,01294A05-A246-4BAD-9A56-4B049C3E13A3,15:07.3,0
15252,8782,NULL,1,AW00015252,3E64C8AF-B8A6-4298-A42C-D181EB3849AF,15:07.3,0
15253,3733,NULL,9,AW00015253,376F900A-06B4-48E4-B081-D16E1A85CFAB,15:07.3,0
15254,7519,NULL,5,AW00015254,6229E69B-77D7-4259-B2BA-9B9B2D593E0D,15:07.3,0
15255,15790,NULL,4,AW00015255,D5CF4E80-72AA-45E7-8539-41E1140DFD84,15:07.3,0
15256,14584,NULL,4,AW00015256,1AD51703-75A4-4F03-80E8-15DF80CBC382,15:07.3,0
15257,18834,NULL,1,AW00015257,196BBF39-4FED-46F8-8363-66B23A687EF2,15:07.3,0
15258,20238,NULL,1,AW00015258,842F9E81-C679-46B3-B9DE-F6FA5FFE1038,15:07.3,0
15259,7863,NULL,4,AW00015259,1ED0ABC4-41F8-4C42-8928-0F2263EFA941,15:07.3,0
15260,18576,NULL,4,AW00015260,1108BF7F-7DE5-4D2F-A15A-CEC662377696,15:07.3,0
15261,10011,NULL,9,AW00015261,78676503-1BF4-48C3-9591-82D56F70176D,15:07.3,0
15262,9856,NULL,9,AW00015262,1C6F3125-1684-40FD-82D0-0FE6DABF63EA,15:07.3,0
15263,7777,NULL,9,AW00015263,44155F4B-E4F0-4CEB-B375-9E21CCA58532,15:07.3,0
15264,20434,NULL,9,AW00015264,CCBD8F84-CFCC-4107-8D6E-0D8B9B07B7DA,15:07.3,0
15265,16097,NULL,9,AW00015265,C1B517F9-5D3A-41AC-8E9D-F3B0C0936C0E,15:07.3,0
15266,13779,NULL,9,AW00015266,22FD92B6-8E5E-4024-AF35-3C3D8378EA31,15:07.3,0
15267,15137,NULL,9,AW00015267,EDD9B2B7-D386-4FB6-A18C-8BD687306F15,15:07.3,0
15268,2529,NULL,9,AW00015268,96D7501F-F15C-4F9A-B970-D91F97010F01,15:07.3,0
15269,10480,NULL,1,AW00015269,2B3A5909-B73B-4B61-8029-86F67F64E639,15:07.3,0
15270,8517,NULL,1,AW00015270,335FCF6F-99A2-4DFB-8396-9D3D388A2869,15:07.3,0
15271,6026,NULL,1,AW00015271,069939D4-C154-41C5-9187-92E8D8B4D5B1,15:07.3,0
15272,5757,NULL,1,AW00015272,781DB145-8848-4444-AFF2-F25C19128DB7,15:07.3,0
15273,6919,NULL,4,AW00015273,42772EB5-491F-450A-824D-EC0FF52AACDF,15:07.3,0
15274,18089,NULL,4,AW00015274,BF005D11-ED84-4589-96DC-D989F8A2F745,15:07.3,0
15275,15779,NULL,4,AW00015275,DB24B9B6-73BC-4500-A4B2-D91A29AFDD72,15:07.3,0
15276,11705,NULL,4,AW00015276,89D36F97-0C2A-47EE-9BEF-E4FF8E113406,15:07.3,0
15277,3214,NULL,4,AW00015277,1445FC02-EB9A-4A6B-8F7C-013C29A0BBC0,15:07.3,0
15278,6921,NULL,4,AW00015278,68066B57-F833-466C-867F-47F4EDA46464,15:07.3,0
15279,17251,NULL,4,AW00015279,CD0B9799-C64D-4E21-8F4D-A3C850C89906,15:07.3,0
15280,7330,NULL,4,AW00015280,FF6573DC-F832-4BFA-913D-D809A284754D,15:07.3,0
15281,17907,NULL,4,AW00015281,53951184-F656-44F9-A2F6-AB3173C57AAA,15:07.3,0
15282,11918,NULL,4,AW00015282,5AF1D2EC-9CC3-4EAA-B53C-41890AE1E4CA,15:07.3,0
15283,5448,NULL,6,AW00015283,625B8495-6D62-4B58-A8EC-AC728587F82D,15:07.3,0
15284,10275,NULL,4,AW00015284,276EB237-B07E-4A62-A886-7B2021443BB4,15:07.3,0
15285,11785,NULL,4,AW00015285,10945614-46A4-4319-812C-4B8F75D1CF9B,15:07.3,0
15286,16330,NULL,1,AW00015286,79A9A501-C003-4A2B-91F8-40D00B43C318,15:07.3,0
15287,10334,NULL,1,AW00015287,D57AAC3B-7F27-4B95-877B-7DAE3B34794E,15:07.3,0
15288,6452,NULL,4,AW00015288,C1D14332-1D0C-4707-9A3A-731295F6D2DF,15:07.3,0
15289,8232,NULL,4,AW00015289,E757832F-B4D5-41E0-B995-D0EFD23E5F55,15:07.3,0
15290,4253,NULL,1,AW00015290,9BFC9E11-02CB-4D12-9177-4EE846C82EEE,15:07.3,0
15291,20427,NULL,6,AW00015291,1E28AA99-09BB-468E-AB0E-4AB741CBB96B,15:07.3,0
15292,19091,NULL,1,AW00015292,40D9CB19-30ED-4060-BB34-8CF96E69ECA8,15:07.3,0
15293,14057,NULL,1,AW00015293,0CB396DE-91C6-4B70-9E75-0DF57F7E787E,15:07.3,0
15294,18747,NULL,1,AW00015294,BEEC63CC-7C45-4B85-BCE0-166F0B80E3FF,15:07.3,0
15295,13095,NULL,4,AW00015295,C03A9A0A-50B4-4376-B4C3-6207DA4BCE8C,15:07.3,0
15296,20262,NULL,4,AW00015296,6D2E367B-52C9-4832-B374-236C97942DD5,15:07.3,0
15297,19989,NULL,1,AW00015297,1926E2A6-6CF7-48E8-B5B9-FCB2C43613F6,15:07.3,0
15298,10990,NULL,1,AW00015298,BCAB1E4A-CC40-4CC6-877A-3488775659E3,15:07.3,0
15299,4887,NULL,1,AW00015299,D8142673-AF7E-491C-8F9E-19D54C590FE1,15:07.3,0
15300,13976,NULL,1,AW00015300,D6018799-1A92-4B40-8B08-078E27353958,15:07.3,0
15301,20724,NULL,4,AW00015301,01BCE31C-F474-47E5-A326-59C7A85A12DA,15:07.3,0
15302,11722,NULL,4,AW00015302,6ACDC266-B2E5-498D-AD88-36AA946DB873,15:07.3,0
15303,3427,NULL,4,AW00015303,D8015B61-EC8F-450C-AAFB-97EEE5775D79,15:07.3,0
15304,7278,NULL,6,AW00015304,88C57497-A310-4161-8BF6-18F0E38D8961,15:07.3,0
15305,6382,NULL,4,AW00015305,CD504B6E-3F2C-401F-8763-747D5F685D78,15:07.3,0
15306,19378,NULL,1,AW00015306,1B9B0C3A-908E-46E6-B767-AD5B9036560B,15:07.3,0
15307,11102,NULL,4,AW00015307,56E5F6D8-463E-4737-A78C-0ED7C35020E9,15:07.3,0
15308,11398,NULL,4,AW00015308,DBDCF7AA-08D9-4B8C-B12A-3EB8326BB929,15:07.3,0
15309,18311,NULL,4,AW00015309,B5BA3A6C-052A-4D32-BA8E-0BEF674A6E4A,15:07.3,0
15310,2989,NULL,6,AW00015310,657B9CD4-FB01-4FE2-BE9B-1D366DE15D70,15:07.3,0
15311,18391,NULL,1,AW00015311,988B398D-BD9E-4257-A206-537987B86A2F,15:07.3,0
15312,7631,NULL,4,AW00015312,526951A8-D3BC-41B6-A1EB-EABC1198321C,15:07.3,0
15313,15327,NULL,1,AW00015313,E4656908-7686-4917-870A-E09E2FDFAE29,15:07.3,0
15314,14367,NULL,4,AW00015314,6970CCFE-273A-4962-98BC-D1A1BAF05BDF,15:07.3,0
15315,2950,NULL,1,AW00015315,E30C3A7E-D143-47A6-A92F-7BDC9EA0C809,15:07.3,0
15316,12012,NULL,4,AW00015316,CD5562AF-7DA1-4609-956A-CAEE0C8A9F5F,15:07.3,0
15317,19758,NULL,4,AW00015317,DB597D9A-25FD-4EC2-9E28-6660AA73249C,15:07.3,0
15318,19626,NULL,1,AW00015318,7BCD56B5-E59D-48FB-B433-7A53EEF1411C,15:07.3,0
15319,9528,NULL,4,AW00015319,FF8F25AE-D330-4187-A471-47681517CD72,15:07.3,0
15320,14153,NULL,1,AW00015320,4E792979-C223-43DE-BA56-DD3BE5825555,15:07.3,0
15321,4210,NULL,4,AW00015321,FA540B96-DEC1-4381-AA25-F937CE8936FA,15:07.3,0
15322,16809,NULL,1,AW00015322,A5D14B93-CE3C-48A8-ADF4-BEA79B9D1C2A,15:07.3,0
15323,5013,NULL,6,AW00015323,F4B01BFB-9F80-4107-8AF1-5D3EC5A1900C,15:07.3,0
15324,15022,NULL,2,AW00015324,5B2AE298-8063-463E-B20E-A760B5475A8C,15:07.3,0
15325,5915,NULL,1,AW00015325,9DD9CAA6-5215-4226-BEEF-908AD4DAB7E5,15:07.3,0
15326,18229,NULL,4,AW00015326,C9D8ACE4-A819-435C-90D8-CE39D9DEAF88,15:07.3,0
15327,14928,NULL,4,AW00015327,A7D8E86C-00A1-40C3-8629-331066850802,15:07.3,0
15328,3855,NULL,4,AW00015328,A18F9A2D-4F9E-400C-9352-D2491BD30EF4,15:07.3,0
15329,19209,NULL,4,AW00015329,0150B685-E0A4-4A93-A411-8B857BFE0B42,15:07.3,0
15330,8457,NULL,1,AW00015330,F1239149-C335-4F45-B560-308DD9EEE0EF,15:07.3,0
15331,18691,NULL,1,AW00015331,8E7EB8A7-89A9-4267-BDCD-D2B7F4788BD2,15:07.3,0
15332,5422,NULL,1,AW00015332,057E9508-EBE5-4BD7-B341-8806872949AA,15:07.3,0
15333,10095,NULL,4,AW00015333,C826D364-EFCC-4DB9-B04B-9424453F56FC,15:07.3,0
15334,10748,NULL,6,AW00015334,84453811-CF64-4A44-A747-322BF2FE0A90,15:07.3,0
15335,13000,NULL,1,AW00015335,C9E0E7D8-5FBD-4BA5-85B1-B4126908A381,15:07.3,0
15336,3881,NULL,4,AW00015336,30171CFC-0A3F-41CF-BCF8-87999CF5BDE2,15:07.3,0
15337,19777,NULL,4,AW00015337,22514CC4-64E3-4BA2-B721-A0FCF80A4445,15:07.3,0
15338,10111,NULL,4,AW00015338,34EC0063-EE74-4D94-84E8-5508F27E81CD,15:07.3,0
15339,6123,NULL,4,AW00015339,73489282-0D0E-4842-A60E-8AEC04471172,15:07.3,0
15340,7175,NULL,6,AW00015340,F4B04FE6-22EC-4204-BD96-F98A4F43F881,15:07.3,0
15341,12407,NULL,4,AW00015341,B8E9405C-7FAC-424C-9645-F2FEE4CE884A,15:07.3,0
15342,7788,NULL,4,AW00015342,EF33BE7B-6899-4F52-9CD3-065F8A3785DA,15:07.3,0
15343,13237,NULL,4,AW00015343,48B6404B-8E78-42F2-9A97-99FA1E6B75DA,15:07.3,0
15344,5113,NULL,4,AW00015344,73283E18-D823-4326-966C-76D7AB8CBA4D,15:07.3,0
15345,12574,NULL,4,AW00015345,685E8BC7-5DBE-488B-83A4-F1B48D4215C1,15:07.3,0
15346,4872,NULL,4,AW00015346,44940FB7-34B2-4DD6-8830-5FA1E68E40C2,15:07.3,0
15347,9793,NULL,4,AW00015347,F93B0F2D-694A-4262-922A-80A769C63959,15:07.3,0
15348,16392,NULL,1,AW00015348,4188322F-2583-4862-9CE1-0006E69A6002,15:07.3,0
15349,10396,NULL,4,AW00015349,2EA1CA3F-198D-4B11-AEE5-59D0B5E6F240,15:07.3,0
15350,18584,NULL,1,AW00015350,A4AC5AD6-EDB0-427B-BCCC-F3E9940F3F54,15:07.3,0
15351,6524,NULL,1,AW00015351,26A82F35-0DC6-4EA7-8548-77B8EB1D8BD4,15:07.3,0
15352,19482,NULL,8,AW00015352,5F060400-23F0-4BC7-B7B4-0CDF5BD5969A,15:07.3,0
15353,8387,NULL,10,AW00015353,9796B369-659D-46A4-85AB-1FA9A88E4FC0,15:07.3,0
15354,20460,NULL,10,AW00015354,19CF28F4-3872-4FFB-A247-F44226A5AC9E,15:07.3,0
15355,18532,NULL,7,AW00015355,33B5FFF1-3D03-4D88-ACEA-C6035B1345CC,15:07.3,0
15356,12224,NULL,8,AW00015356,8C09C78D-146E-4D30-915F-D6D54F7FEF00,15:07.3,0
15357,19066,NULL,8,AW00015357,9E5EDBDE-B6E3-4207-AE37-27BFD23FD823,15:07.3,0
15358,8041,NULL,4,AW00015358,5D24BE15-D8CC-4298-9A3B-61355ECCBC3B,15:07.3,0
15359,5924,NULL,1,AW00015359,21D5BFCD-9F8D-4F44-BC23-0FAA6486BA6C,15:07.3,0
15360,17954,NULL,4,AW00015360,2FEA8F24-F938-4E2C-A94C-58F503E9615E,15:07.3,0
15361,5709,NULL,4,AW00015361,1F2BF319-729C-49CA-91DA-4A033C2958A2,15:07.3,0
15362,10257,NULL,6,AW00015362,230F84D1-1EC9-41CF-8774-AAC599272957,15:07.3,0
15363,6641,NULL,6,AW00015363,1FC39296-99A4-4781-8B08-5B98CBD2044D,15:07.3,0
15364,12926,NULL,1,AW00015364,97178227-DB18-42E9-B64E-29140802257E,15:07.3,0
15365,19412,NULL,4,AW00015365,591CABCF-733E-4D8E-9F1E-73B1ED1D5238,15:07.3,0
15366,20189,NULL,4,AW00015366,2E628D2F-5C40-4203-AED1-E9E1DBC1107D,15:07.3,0
15367,11541,NULL,1,AW00015367,7812F347-E70D-4851-8F6D-3D9C8F959572,15:07.3,0
15368,18466,NULL,4,AW00015368,A25BF8D5-4774-47B0-A56D-6D6780CDD2A4,15:07.3,0
15369,15895,NULL,1,AW00015369,EAEE71B7-6D70-4531-B1F6-4065AB46E829,15:07.3,0
15370,3523,NULL,1,AW00015370,DD754735-D39E-4C90-BCCC-759755668B97,15:07.3,0
15371,6312,NULL,1,AW00015371,B8869800-5000-4BA4-9575-8697628EF5AA,15:07.3,0
15372,13575,NULL,1,AW00015372,8FB2CFBF-2CC9-43B6-A2C7-C287BE11E91C,15:07.3,0
15373,11121,NULL,1,AW00015373,55AC0E21-33C4-4827-8A24-CF7728551F9E,15:07.3,0
15374,4649,NULL,4,AW00015374,04597AAB-F6D6-48D5-A9A8-B1F2F7F432CC,15:07.3,0
15375,12025,NULL,4,AW00015375,903B9B40-522B-4F74-9EC3-74A4F7715C31,15:07.3,0
15376,19121,NULL,6,AW00015376,A00CF3E2-E9EE-4718-A7AC-DFBC7A568FE6,15:07.3,0
15377,11723,NULL,6,AW00015377,4F46F31F-8076-4FBB-921E-DD33DF9EF505,15:07.3,0
15378,14304,NULL,6,AW00015378,2577613E-749D-4100-A0C1-8F8ED1DE11A1,15:07.3,0
15379,3061,NULL,4,AW00015379,AB54B4FF-770F-4E14-90B2-2B80B71F6E12,15:07.3,0
15380,17681,NULL,1,AW00015380,99592E5D-4362-4DC3-828D-01F501FCFAAC,15:07.3,0
15381,8569,NULL,1,AW00015381,6461582E-52DC-49A7-A24A-46E659F31D8D,15:07.3,0
15382,8753,NULL,4,AW00015382,922C57EC-97E1-42D1-8B1B-44CEC901697A,15:07.3,0
15383,14608,NULL,4,AW00015383,E8954056-74EB-40F8-BD2F-4ED3666774BA,15:07.3,0
15384,4413,NULL,1,AW00015384,031BBBC9-3361-4E8F-A7FB-287AFC9DD561,15:07.3,0
15385,20005,NULL,1,AW00015385,67D709FE-993B-4866-8E08-7537161F3A29,15:07.3,0
15386,18995,NULL,1,AW00015386,E8B40565-3358-4FA1-8917-B3D3B08C81CC,15:07.3,0
15387,4099,NULL,4,AW00015387,29A46729-F8C6-4827-A9E2-7EC52F106346,15:07.3,0
15388,11791,NULL,4,AW00015388,10325D4A-F758-4546-BCB2-8125F6198DF4,15:07.3,0
